DRUH,ID_IND,KOMPILACE,TYP_IND,LIM_IND,JEDNOTKA,KLIC,UROVEN,pozn,...9,LIM_INDLIST
Romanogobio albipinatus,STA_PROUD,NA,val,peøeje,NA,ne,lok,NA,NA,"mírný, peøeje"
Romanogobio albipinatus,STA_PROUDPOCETTYPU,NA,val,2,NA,ne,lok,NA,NA,2
Romanogobio albipinatus,STA_TRASATOKU,NA,val,umìle napøímený,NA,ne,lok,NA,NA,umìle napøímený
Romanogobio albipinatus,STA_UPRAVABREHU,NA,min,49,%,ne,lok,NA,NA,alespoò 49 %
Romanogobio albipinatus,STA_UPRAVADNA,NA,min,49,%,ne,lok,NA,NA,alespoò 49 %
Romanogobio albipinatus,STA_VARIABILITAHLOUBEK,NA,val,mírný,NA,ne,lok,NA,NA,"mírný, støední, vysoká"
Romanogobio albipinatus,STA_VARIABILITAHLOUBEK,NA,val,støední,NA,ne,lok,NA,NA,"mírný, støední, vysoká"
Romanogobio albipinatus,STA_VARIABILITAHLOUBEK,NA,val,vysoká,NA,ne,lok,NA,NA,"mírný, støední, vysoká"
Romanogobio albipinatus,STA_VARIABILITAHLOUBEKPOCET,NA,min,1,NA,ne,lok,NA,NA,alespoò 1 NA
Romanogobio albipinatus,STA_ZAHLOUBENIKORYTA,NA,val,pøirozenì nízký,NA,ne,lok,NA,NA,pøirozenì nízký
Romanogobio kessleri,POP_PRESENCE,NA,min,1,jedinec,ano,lok,NA,NA,alespoò 1 jedinec
Romanogobio kessleri,STA_DNO,NA,val,kameny,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Romanogobio kessleri,STA_DNO,NA,val,písek,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Romanogobio kessleri,STA_DNO,NA,val,štìrk,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Romanogobio kessleri,STA_DNOTYPSOUCETPROCENT,NA,min,50,%,ne,lok,NA,NA,alespoò 50 %
Romanogobio kessleri,STA_PROUD,NA,val,mírný,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Romanogobio kessleri,STA_PROUD,NA,val,peøeje,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Romanogobio kessleri,STA_PROUD,NA,val,tùnì,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Romanogobio kessleri,STA_PROUDPOCETTYPU,NA,min,2,NA,ne,lok,NA,NA,alespoò 2 NA
Romanogobio kessleri,STA_VARIABILITAHLOUBEK,NA,val,støední,NA,ne,lok,NA,NA,"støední, vysoká"
Romanogobio kessleri,STA_VARIABILITAHLOUBEK,NA,val,vysoká,NA,ne,lok,NA,NA,"støední, vysoká"
Romanogobio kessleri,STA_VARIABILITAHLOUBEKPOCET,NA,min,1,NA,ne,lok,NA,NA,alespoò 1 NA
Sabanejewia balcanica,POP_DYN,NA,min,50,%,ano,lok,NA,NA,alespoò 50 %
Sabanejewia balcanica,POP_VITALITA,NA,min,1,jedinec tohoroèní,ano,lok,NA,NA,alespoò 1 jedinec tohoroèní
Sabanejewia balcanica,STA_DNO,NA,val,kameny,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Sabanejewia balcanica,STA_DNO,NA,val,písek,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Sabanejewia balcanica,STA_DNO,NA,val,štìrk,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Sabanejewia balcanica,STA_DNOTYPSOUCETPROCENT,NA,min,50,%,ne,lok,NA,NA,alespoò 50 %
Sabanejewia balcanica,STA_PROUD,NA,val,mírný,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Sabanejewia balcanica,STA_PROUD,NA,val,peøeje,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Sabanejewia balcanica,STA_PROUD,NA,val,tùnì,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Sabanejewia balcanica,STA_PROUDPOCETTYPU,NA,min,2,NA,ne,lok,NA,NA,alespoò 2 NA
Sabanejewia balcanica,STA_TRASATOKU,NA,neg,umìle napøímený,NA,ne,lok,NA,NA,
Sabanejewia balcanica,STA_UPRAVABREHU,NA,max,49,%,ne,lok,NA,NA,nejvýš 49 %
Sabanejewia balcanica,STA_UPRAVADNA,NA,max,49,%,ne,lok,NA,NA,nejvýš 49 %
Sabanejewia balcanica,STA_VARIABILITAHLOUBEK,NA,neg,antropogenní nízká,NA,ne,lok,NA,NA,
Salmo salar,STA_DNOTYP,NA,val,kameny,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Salmo salar,STA_DNOTYP,NA,val,písek,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Salmo salar,STA_DNOTYP,NA,val,štìrk,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Salmo salar,STA_DNOTYPSOUCETPROCENT,NA,min,50,%,ne,lok,NA,NA,alespoò 50 %
Zingel streber,POP_PRESENCE,NA,min,1,jedinec,ano,lok,NA,NA,alespoò 1 jedinec
Zingel streber,STA_DNOTYP,NA,val,kameny,NA,ne,lok,NA,NA,"kameny, štìrk"
Zingel streber,STA_DNOTYP,NA,val,štìrk,NA,ne,lok,NA,NA,"kameny, štìrk"
Zingel streber,STA_DNOTYPSOUCETPROCENT,NA,min,50,%,ne,lok,NA,NA,alespoò 50 %
Zingel streber,STA_PROUD,NA,val,mírný,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Zingel streber,STA_PROUD,NA,val,peøeje,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Zingel streber,STA_PROUD,NA,val,tùnì,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Zingel streber,STA_PROUDPOCETTYPU,NA,min,3,NA,ne,lok,NA,NA,alespoò 3 NA
Zingel streber,STA_TRASATOKU,NA,neg,umìle napøímený,NA,ne,lok,NA,NA,
Zingel streber,STA_UPRAVABREHU,NA,max,49,%,ne,lok,NA,NA,nejvýš 49 %
Zingel streber,STA_UPRAVADNA,NA,max,49,%,ne,lok,NA,NA,nejvýš 49 %
Zingel streber,STA_VARIABILITAHLOUBEK,NA,neg,antropogenní nízká,NA,ne,lok,NA,NA,
Zingel zingel,POP_PRESENCE,NA,min,1,jedinec,ano,lok,NA,NA,alespoò 1 jedinec
Zingel zingel,STA_DNO,NA,val,kameny,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Zingel zingel,STA_DNO,NA,val,písek,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Zingel zingel,STA_DNO,NA,val,štìrk,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Zingel zingel,STA_DNOTYPSOUCETPROCENT,NA,min,50,%,ne,lok,NA,NA,alespoò 50 %
Zingel zingel,STA_PROUD,NA,val,mírný,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Zingel zingel,STA_PROUD,NA,val,peøeje,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Zingel zingel,STA_PROUD,NA,val,tùnì,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Zingel zingel,STA_PROUDPOCETTYPU,NA,min,2,NA,ne,lok,NA,NA,alespoò 2 NA
Leuciscus aspius,STA_MIGBARVYS,NA,max,30,cm,ne,lok,NA,NA,nejvýš 30 cm
Cobitis elongatoides,STA_MIGBARVYS,NA,max,10,cm,ne,lok,NA,NA,nejvýš 10 cm
Sabanejewia balcanica,STA_MIGBARVYS,NA,max,10,cm,ne,lok,NA,NA,nejvýš 10 cm
Misgurnus fossilis,STA_MIGBARVYS,NA,max,10,cm,ne,lok,NA,NA,nejvýš 10 cm
Rhodeus amarus,STA_MIGBARVYS,NA,max,5,cm,ne,lok,NA,NA,nejvýš 5 cm
Pelecus cultratus,STA_MIGBARVYS,NA,max,30,cm,ne,lok,NA,NA,nejvýš 30 cm
Romanogobio banaticus,STA_MIGBARVYS,NA,max,20,cm,ne,lok,NA,NA,nejvýš 20 cm
Lampetra planeri,STA_MIGBARVYS,NA,max,5,cm,ne,lok,NA,NA,nejvýš 5 cm
Salmo salar,STA_MIGBARVYS,NA,max,50,cm,ne,lok,NA,NA,nejvýš 50 cm
Zingel streber,STA_MIGBARVYS,NA,max,20,cm,ne,lok,NA,NA,nejvýš 20 cm
Romanogobio albipinatus,STA_MIGBARVYS,NA,max,20,cm,ne,lok,NA,NA,nejvýš 20 cm
Zingel zingel,STA_MIGBARVYS,NA,max,20,cm,ne,lok,NA,NA,nejvýš 20 cm
Gymnocephalus schraetser,STA_MIGBARVYS,NA,max,20,cm,ne,lok,NA,NA,nejvýš 20 cm
Gymnocephalus baloni,STA_MIGBARVYS,NA,max,20,cm,ne,lok,NA,NA,nejvýš 20 cm
Eudontomyzon mariae,STA_MIGBARVYS,NA,max,5,cm,ne,lok,NA,NA,nejvýš 5 cm
Cottus gobio,STA_MIGBARVYS,NA,max,10,cm,ne,lok,NA,NA,nejvýš 10 cm
Leuciscus aspius,STA_MIGBARPOCET,NA,max,1,NA,ne,lok,NA,NA,nejvýš 1 NA
Cobitis elongatoides,STA_MIGBARPOCET,NA,max,1,NA,ne,lok,NA,NA,nejvýš 1 NA
Sabanejewia balcanica,STA_MIGBARPOCET,NA,max,1,NA,ne,lok,NA,NA,nejvýš 1 NA
Misgurnus fossilis,STA_MIGBARPOCET,NA,max,1,NA,ne,lok,NA,NA,nejvýš 1 NA
Rhodeus amarus,STA_MIGBARPOCET,NA,max,1,NA,ne,lok,NA,NA,nejvýš 1 NA
Pelecus cultratus,STA_MIGBARPOCET,NA,max,1,NA,ne,lok,NA,NA,nejvýš 1 NA
Romanogobio banaticus,STA_MIGBARPOCET,NA,max,1,NA,ne,lok,NA,NA,nejvýš 1 NA
Lampetra planeri,STA_MIGBARPOCET,NA,max,1,NA,ne,lok,NA,NA,nejvýš 1 NA
Salmo salar,STA_MIGBARPOCET,NA,max,1,NA,ne,lok,NA,NA,nejvýš 1 NA
Zingel streber,STA_MIGBARPOCET,NA,max,1,NA,ne,lok,NA,NA,nejvýš 1 NA
Romanogobio albipinatus,STA_MIGBARPOCET,NA,max,1,NA,ne,lok,NA,NA,nejvýš 1 NA
Zingel zingel,STA_MIGBARPOCET,NA,max,1,NA,ne,lok,NA,NA,nejvýš 1 NA
Gymnocephalus schraetser,STA_MIGBARPOCET,NA,max,1,NA,ne,lok,NA,NA,nejvýš 1 NA
Gymnocephalus baloni,STA_MIGBARPOCET,NA,max,1,NA,ne,lok,NA,NA,nejvýš 1 NA
Eudontomyzon mariae,STA_MIGBARPOCET,NA,max,1,NA,ne,lok,NA,NA,nejvýš 1 NA
Cottus gobio,STA_MIGBARPOCET,NA,max,1,NA,ne,lok,NA,NA,nejvýš 1 NA

